TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2014-05-21,USD,CALL,AMZN,305.01001,380,297,2015-05-16
2014-05-21,USD,PUT,MSFT,40.349998,590,41,2015-05-16
2014-05-21,USD,CALL,AAPL,86.61571500000001,70,86,2014-11-17
2014-05-21,USD,PUT,CHK,26.650897999999998,380,27,2014-11-17
2014-05-22,USD,CALL,BA,131.83999599999999,490,130,2014-08-20
2014-05-22,USD,PUT,BA,131.83999599999999,980,138,2014-11-18
2014-05-23,USD,PUT,CHK,26.187323000000003,750,26,2014-11-19
2014-05-23,USD,PUT,FB,61.349998,870,63,2014-11-19
2014-05-27,USD,PUT,BA,134.169998,450,128,2015-05-22
2014-05-27,USD,CALL,MSFT,40.189999,0,39,2015-05-22
2014-05-28,USD,CALL,AMZN,310.160004,780,307,2015-05-23
2014-05-28,USD,PUT,CHK,26.877956,470,27,2014-11-24
2014-05-28,USD,CALL,CHK,26.877956,0,27,2015-05-23
2014-05-29,USD,PUT,MSFT,40.34,40,41,2014-11-25
2014-05-29,USD,CALL,AMZN,313.77999900000003,50,308,2015-05-24
2014-05-29,USD,CALL,MSFT,40.34,720,39,2014-11-25
2014-05-30,USD,CALL,AMZN,312.549988,470,308,2014-08-28
2014-05-30,USD,CALL,MSFT,40.939999,210,42,2015-05-25
2014-06-02,USD,PUT,AMZN,308.839996,530,318,2014-08-31
2014-06-02,USD,CALL,XRX,32.700924,960,32,2014-08-31
2014-06-02,USD,CALL,MSFT,40.790001000000004,590,38,2014-11-29
2014-06-02,USD,CALL,FB,63.080002,580,61,2015-05-28
2014-06-03,USD,PUT,AAPL,91.077141,590,92,2015-05-29
2014-06-03,USD,PUT,FB,62.869999,400,61,2014-09-01
2014-06-03,USD,PUT,BA,135.880005,610,142,2014-09-01
2014-06-03,USD,CALL,AMZN,307.190002,880,320,2014-11-30
2014-06-03,USD,CALL,FB,62.869999,810,65,2015-05-29
2014-06-03,USD,CALL,CHK,27.672659000000003,350,27,2015-05-29
2014-06-03,USD,PUT,CHK,27.672659000000003,670,26,2014-09-01
2014-06-04,USD,PUT,BA,135.330002,310,136,2014-09-02
2014-06-04,USD,PUT,AMZN,306.77999900000003,280,319,2014-09-02
2014-06-04,USD,CALL,AMZN,306.77999900000003,830,318,2014-09-02
2014-06-04,USD,CALL,CHK,27.710501,20,27,2014-12-01
2014-06-05,USD,PUT,XRX,32.700924,370,31,2014-12-02
2014-06-05,USD,PUT,FB,63.189999,660,61,2015-05-31
2014-06-06,USD,CALL,AAPL,92.224289,500,91,2015-06-01
2014-06-06,USD,CALL,AAPL,92.224289,430,93,2014-12-03
2014-06-06,USD,CALL,AAPL,92.224289,80,90,2015-06-01
2014-06-06,USD,PUT,XRX,33.860344,210,34,2015-06-01
2014-06-06,USD,CALL,XRX,33.860344,650,35,2014-12-03
2014-06-06,USD,CALL,BA,138.25,720,136,2014-09-04
2014-06-06,USD,PUT,AMZN,329.670013,730,332,2014-12-03
2014-06-06,USD,CALL,CHK,28.117313,470,26,2015-06-01
2014-06-09,USD,PUT,BA,137.96000700000002,980,143,2015-06-04
2014-06-10,USD,CALL,FB,65.769997,380,63,2015-06-05
2014-06-10,USD,PUT,CHK,27.644276,230,27,2015-06-05
2014-06-10,USD,PUT,FB,65.769997,800,67,2015-06-05
2014-06-11,USD,PUT,BA,134.100006,360,136,2015-06-06
2014-06-12,USD,PUT,MSFT,40.580002,320,39,2014-09-10
2014-06-12,USD,CALL,AMZN,325.910004,150,341,2014-09-10
2014-06-12,USD,PUT,AAPL,92.290001,920,93,2014-12-09
2014-06-12,USD,CALL,MSFT,40.580002,700,39,2015-06-07
2014-06-12,USD,CALL,BA,132.190002,410,136,2015-06-07
2014-06-12,USD,PUT,MSFT,40.580002,40,42,2014-09-10
2014-06-12,USD,PUT,AMZN,325.910004,970,327,2014-12-09
2014-06-13,USD,PUT,FB,64.5,110,67,2014-09-11
2014-06-13,USD,PUT,FB,64.5,310,67,2014-09-11
2014-06-13,USD,CALL,CHK,28.826868,980,28,2015-06-08
2014-06-13,USD,PUT,MSFT,41.23,520,42,2014-12-10
2014-06-16,USD,CALL,XRX,33.09618,300,32,2014-09-14
2014-06-16,USD,CALL,AAPL,92.199997,930,90,2014-12-13
2014-06-16,USD,CALL,AAPL,92.199997,780,93,2014-09-14
2014-06-16,USD,CALL,FB,64.190002,890,64,2014-09-14
2014-06-16,USD,PUT,XRX,33.09618,30,33,2015-06-11
2014-06-16,USD,PUT,FB,64.190002,940,61,2015-06-11
2014-06-16,USD,CALL,FB,64.190002,930,67,2015-06-11
2014-06-16,USD,PUT,AAPL,92.199997,960,89,2015-06-11
2014-06-17,USD,CALL,BA,132.449997,790,136,2015-06-12
2014-06-17,USD,CALL,CHK,28.902554,790,30,2014-09-15
2014-06-17,USD,CALL,XRX,33.623188,200,32,2014-12-14
2014-06-18,USD,CALL,AMZN,334.380005,350,333,2014-09-16
2014-06-18,USD,CALL,AAPL,92.18,940,94,2014-09-16
2014-06-18,USD,PUT,BA,132.479996,710,129,2014-12-15
2014-06-18,USD,CALL,AMZN,334.380005,960,341,2014-09-16
2014-06-18,USD,PUT,AMZN,334.380005,550,339,2014-09-16
2014-06-18,USD,PUT,CHK,29.044465999999996,500,30,2014-09-16
2014-06-18,USD,PUT,BA,132.479996,510,128,2014-12-15
2014-06-19,USD,PUT,AAPL,91.860001,860,89,2014-12-16
2014-06-19,USD,PUT,FB,64.339996,300,62,2014-09-17
2014-06-19,USD,CALL,FB,64.339996,740,63,2015-06-14
2014-06-19,USD,PUT,MSFT,41.509997999999996,450,42,2014-09-17
2014-06-19,USD,PUT,CHK,29.063387,670,27,2015-06-14
2014-06-19,USD,PUT,FB,64.339996,140,62,2014-09-17
2014-06-19,USD,PUT,XRX,32.779971999999994,700,31,2015-06-14
2014-06-19,USD,PUT,XRX,32.779971999999994,10,33,2014-09-17
2014-06-20,USD,PUT,AMZN,324.200012,780,331,2014-12-17
2014-06-20,USD,CALL,CHK,29.224220000000003,360,30,2015-06-15
2014-06-20,USD,PUT,AAPL,90.910004,70,93,2014-09-18
2014-06-20,USD,PUT,MSFT,41.68,60,42,2014-12-17
2014-06-20,USD,PUT,BA,132.100006,460,133,2015-06-15
2014-06-20,USD,PUT,BA,132.100006,140,135,2014-12-17
2014-06-20,USD,PUT,AMZN,324.200012,510,320,2015-06-15
2014-06-20,USD,CALL,FB,64.5,30,63,2014-12-17
2014-06-23,USD,PUT,MSFT,41.990002000000004,470,43,2014-12-20
2014-06-23,USD,CALL,XRX,32.990776000000004,650,31,2015-06-18
2014-06-23,USD,CALL,AMZN,327.23999,740,337,2015-06-18
2014-06-24,USD,PUT,AAPL,90.279999,900,94,2014-12-21
2014-06-24,USD,CALL,MSFT,41.75,250,40,2014-09-22
2014-06-24,USD,CALL,BA,129.149994,970,131,2014-09-22
2014-06-24,USD,CALL,BA,129.149994,810,128,2015-06-19
2014-06-24,USD,PUT,CHK,28.637653000000004,280,27,2015-06-19
2014-06-24,USD,PUT,FB,65.720001,370,65,2015-06-19
2014-06-25,USD,PUT,XRX,33.333332,130,34,2014-12-22
2014-06-25,USD,CALL,CHK,29.347209999999997,10,29,2015-06-20
2014-06-25,USD,CALL,MSFT,42.029999,940,41,2014-09-23
2014-06-25,USD,CALL,AAPL,90.360001,950,87,2014-09-23
2014-06-25,USD,CALL,AMZN,327.440002,290,321,2015-06-20
2014-06-25,USD,PUT,FB,67.440002,930,69,2014-12-22
2014-06-25,USD,PUT,CHK,29.347209999999997,270,30,2015-06-20
2014-06-26,USD,PUT,FB,67.129997,40,66,2015-06-21
2014-06-26,USD,PUT,XRX,32.516467999999996,210,31,2015-06-21
2014-06-26,USD,CALL,MSFT,41.720001,380,40,2014-12-23
2014-06-26,USD,CALL,BA,128.020004,330,131,2015-06-21
2014-06-26,USD,CALL,AAPL,90.900002,120,95,2014-12-23
2014-06-26,USD,PUT,XRX,32.516467999999996,190,31,2014-09-24
2014-06-26,USD,PUT,BA,128.020004,140,126,2014-09-24
2014-06-27,USD,PUT,CHK,28.760642999999998,90,28,2014-12-24
2014-06-27,USD,CALL,AMZN,324.570007,910,337,2015-06-22
2014-06-27,USD,CALL,FB,67.599998,720,65,2015-06-22
2014-06-30,USD,CALL,AAPL,92.93,890,94,2014-12-27
2014-06-30,USD,PUT,AMZN,324.77999900000003,490,320,2014-12-27
2014-06-30,USD,CALL,CHK,29.403972999999997,910,30,2014-09-28
2014-06-30,USD,CALL,AAPL,92.93,690,90,2014-09-28
2014-06-30,USD,CALL,AMZN,324.77999900000003,920,332,2015-06-25
2014-06-30,USD,CALL,AAPL,92.93,510,92,2014-12-27
2014-07-01,USD,PUT,AMZN,332.390015,700,330,2014-09-29
2014-07-01,USD,PUT,AMZN,332.390015,300,329,2015-06-26
2014-07-01,USD,CALL,MSFT,41.869999,30,40,2015-06-26
2014-07-02,USD,PUT,FB,66.449997,870,67,2014-12-29
2014-07-02,USD,PUT,BA,127.620003,430,123,2015-06-27
2014-07-02,USD,PUT,AMZN,332.850006,610,338,2014-09-30
2014-07-02,USD,PUT,CHK,29.25,930,28,2014-12-29
2014-07-02,USD,CALL,FB,66.449997,790,68,2014-12-29
2014-07-03,USD,PUT,MSFT,41.799999,350,43,2015-06-28
2014-07-03,USD,CALL,MSFT,41.799999,890,43,2014-10-01
2014-07-03,USD,PUT,BA,128.509995,830,125,2014-12-30
2014-07-03,USD,CALL,AAPL,94.029999,500,96,2015-06-28
2014-07-03,USD,CALL,AMZN,337.48999,740,345,2015-06-28
2014-07-07,USD,CALL,AAPL,95.970001,950,91,2014-10-05
2014-07-07,USD,CALL,XRX,32.173912,180,32,2015-07-02
2014-07-07,USD,CALL,XRX,32.173912,90,32,2014-10-05
2014-07-08,USD,CALL,FB,62.759997999999996,950,61,2015-07-03
2014-07-08,USD,CALL,FB,62.759997999999996,790,60,2014-10-06
2014-07-08,USD,PUT,BA,126.790001,260,132,2015-07-03
2014-07-08,USD,CALL,XRX,32.147564,970,32,2014-10-06
2014-07-08,USD,PUT,BA,126.790001,590,128,2015-01-04
2014-07-08,USD,PUT,XRX,32.147564,540,32,2015-01-04
2014-07-08,USD,CALL,BA,126.790001,780,132,2014-10-06
2014-07-08,USD,CALL,MSFT,41.779999,450,41,2014-10-06
2014-07-09,USD,PUT,AAPL,95.389999,500,99,2015-07-04
2014-07-09,USD,CALL,BA,126.790001,660,125,2014-10-07
2014-07-10,USD,PUT,XRX,32.674572,690,33,2015-07-05
2014-07-10,USD,CALL,MSFT,41.689999,900,42,2014-10-08
2014-07-10,USD,PUT,CHK,29.02,980,28,2015-01-06
2014-07-11,USD,CALL,FB,66.339996,690,69,2015-01-07
2014-07-11,USD,PUT,MSFT,42.09,370,43,2014-10-09
2014-07-11,USD,PUT,AMZN,346.200012,690,329,2015-07-06
2014-07-14,USD,CALL,MSFT,42.139998999999996,380,42,2015-01-10
2014-07-14,USD,PUT,BA,129.520004,230,127,2015-07-09
2014-07-14,USD,PUT,CHK,28.26,720,27,2014-10-12
2014-07-14,USD,CALL,XRX,33.465084000000004,380,32,2015-07-09
2014-07-14,USD,CALL,MSFT,42.139998999999996,280,40,2015-01-10
2014-07-14,USD,CALL,AAPL,96.449997,890,98,2015-01-10
2014-07-14,USD,PUT,BA,129.520004,30,134,2015-07-09
2014-07-14,USD,PUT,XRX,33.465084000000004,290,32,2015-07-09
2014-07-14,USD,CALL,XRX,33.465084000000004,810,32,2015-01-10
2014-07-15,USD,CALL,BA,129.100006,900,130,2015-07-10
2014-07-15,USD,PUT,AMZN,354.440002,10,343,2015-07-10
2014-07-15,USD,CALL,XRX,33.280632000000004,30,33,2015-01-11
2014-07-16,USD,PUT,AMZN,355.899994,440,365,2015-07-11
2014-07-16,USD,CALL,AMZN,355.899994,330,346,2015-07-11
2014-07-16,USD,PUT,AAPL,94.779999,190,90,2015-01-12
2014-07-16,USD,PUT,AMZN,355.899994,760,341,2014-10-14
2014-07-17,USD,PUT,AAPL,93.089996,320,97,2014-10-15
2014-07-17,USD,PUT,CHK,26.82,220,27,2015-01-13
2014-07-17,USD,PUT,AMZN,352.450012,500,357,2015-07-12
2014-07-18,USD,PUT,AMZN,358.660004,350,368,2015-07-13
2014-07-18,USD,PUT,FB,68.41999799999999,220,68,2015-01-14
2014-07-18,USD,PUT,MSFT,44.689999,380,43,2015-01-14
2014-07-18,USD,CALL,FB,68.41999799999999,70,70,2015-01-14
2014-07-21,USD,PUT,MSFT,44.84,380,43,2015-01-17
2014-07-21,USD,PUT,AMZN,359.76001,910,358,2014-10-19
2014-07-21,USD,PUT,XRX,34.150196,770,34,2015-01-17
2014-07-22,USD,PUT,AMZN,360.839996,620,352,2014-10-20
2014-07-22,USD,PUT,CHK,26.85,190,26,2014-10-20
2014-07-22,USD,PUT,XRX,34.413703999999996,200,34,2015-07-17
2014-07-22,USD,CALL,FB,69.269997,160,72,2015-01-18
2014-07-22,USD,PUT,AAPL,94.720001,350,94,2015-01-18
2014-07-23,USD,PUT,FB,71.290001,110,67,2014-10-21
2014-07-23,USD,CALL,MSFT,44.869999,210,47,2014-10-21
2014-07-23,USD,CALL,AAPL,97.190002,980,93,2015-01-19
2014-07-23,USD,CALL,XRX,33.675888,950,34,2015-07-18
2014-07-23,USD,PUT,BA,126.709999,960,127,2015-07-18
2014-07-23,USD,CALL,MSFT,44.869999,820,44,2015-07-18
2014-07-23,USD,CALL,BA,126.709999,30,129,2014-10-21
2014-07-24,USD,PUT,CHK,27.299999,690,28,2015-01-20
2014-07-24,USD,PUT,MSFT,44.400002,410,46,2015-07-19
2014-07-24,USD,PUT,FB,74.980003,590,74,2015-07-19
2014-07-24,USD,PUT,BA,124.400002,980,124,2014-10-22
2014-07-24,USD,PUT,AAPL,97.029999,540,94,2014-10-22
2014-07-25,USD,PUT,MSFT,44.5,500,43,2014-10-23
2014-07-25,USD,CALL,MSFT,44.5,710,44,2015-01-21
2014-07-25,USD,PUT,CHK,27.01,480,27,2015-01-21
2014-07-25,USD,CALL,FB,75.190002,710,77,2015-01-21
2014-07-25,USD,PUT,FB,75.190002,880,73,2015-01-21
2014-07-25,USD,CALL,MSFT,44.5,130,44,2014-10-23
2014-07-25,USD,PUT,MSFT,44.5,890,45,2015-07-20
2014-07-28,USD,PUT,MSFT,43.970001,400,45,2014-10-26
2014-07-28,USD,CALL,BA,123.059998,980,124,2014-10-26
2014-07-28,USD,CALL,XRX,34.519104,870,36,2014-10-26
2014-07-28,USD,PUT,FB,74.91999799999999,490,74,2014-10-26
2014-07-28,USD,CALL,AMZN,320.410004,380,315,2014-10-26
2014-07-29,USD,CALL,MSFT,43.889998999999996,450,43,2015-01-25
2014-07-30,USD,PUT,AAPL,98.150002,610,96,2015-01-26
2014-07-30,USD,PUT,MSFT,43.580002,280,45,2015-07-25
2014-07-30,USD,CALL,AAPL,98.150002,20,97,2015-01-26
2014-07-30,USD,CALL,AAPL,98.150002,790,102,2015-07-25
2014-07-30,USD,PUT,CHK,27.01,140,27,2015-01-26
2014-07-30,USD,CALL,BA,122.290001,990,120,2015-01-26
2014-07-30,USD,PUT,CHK,27.01,980,26,2015-07-25
2014-07-30,USD,PUT,XRX,35.151516,930,36,2014-10-28
2014-07-31,USD,PUT,MSFT,43.16,430,42,2015-01-27
2014-07-31,USD,CALL,XRX,34.940712,40,36,2014-10-29
2014-07-31,USD,PUT,MSFT,43.16,90,43,2014-10-29
2014-07-31,USD,PUT,AMZN,312.98999,140,317,2015-07-26
2014-07-31,USD,PUT,XRX,34.940712,690,33,2014-10-29
2014-08-01,USD,CALL,BA,120.379997,850,124,2015-07-27
2014-08-01,USD,CALL,CHK,26.07,800,26,2015-07-27
2014-08-01,USD,CALL,BA,120.379997,540,123,2015-01-28
2014-08-04,USD,CALL,CHK,26.83,450,25,2014-11-02
2014-08-04,USD,PUT,MSFT,43.369999,520,44,2014-11-02
2014-08-04,USD,CALL,BA,119.93,50,124,2014-11-02
2014-08-06,USD,CALL,AMZN,313.890015,700,326,2015-02-02
2014-08-07,USD,CALL,BA,119.839996,810,115,2014-11-05
2014-08-07,USD,CALL,XRX,34.071148,210,33,2014-11-05
2014-08-07,USD,CALL,BA,119.839996,0,121,2015-02-03
2014-08-07,USD,PUT,MSFT,43.23,180,43,2015-08-02
2014-08-07,USD,CALL,MSFT,43.23,310,41,2015-08-02
2014-08-08,USD,CALL,BA,120.629997,920,116,2014-11-06
2014-08-11,USD,PUT,MSFT,43.200001,790,43,2015-02-07
2014-08-12,USD,CALL,CHK,25.860001,70,25,2015-02-08
2014-08-12,USD,PUT,FB,72.83000200000001,760,75,2015-08-07
2014-08-13,USD,PUT,AMZN,326.27999900000003,50,313,2014-11-11
2014-08-13,USD,CALL,AMZN,326.27999900000003,220,313,2014-11-11
2014-08-13,USD,PUT,BA,121.980003,760,117,2015-08-08
2014-08-13,USD,CALL,MSFT,44.080002,150,44,2015-08-08
2014-08-13,USD,CALL,AMZN,326.27999900000003,710,325,2014-11-11
2014-08-13,USD,PUT,XRX,35.783928,290,36,2015-08-08
2014-08-13,USD,PUT,MSFT,44.080002,830,43,2014-11-11
2014-08-13,USD,CALL,AAPL,97.239998,580,97,2014-11-11
2014-08-13,USD,CALL,XRX,35.783928,50,34,2014-11-11
2014-08-14,USD,CALL,CHK,25.65,830,25,2015-02-10
2014-08-14,USD,PUT,CHK,25.65,40,26,2015-02-10
2014-08-14,USD,PUT,AAPL,97.5,890,94,2015-08-09
2014-08-14,USD,PUT,AMZN,333.209991,200,349,2014-11-12
2014-08-14,USD,PUT,MSFT,44.27,310,42,2014-11-12
2014-08-14,USD,PUT,CHK,25.65,980,24,2015-08-09
2014-08-14,USD,CALL,XRX,35.441371999999994,500,36,2014-11-12
2014-08-15,USD,CALL,AAPL,97.980003,800,100,2015-08-10
2014-08-18,USD,CALL,MSFT,45.110001000000004,340,46,2014-11-16
2014-08-18,USD,CALL,FB,74.589996,810,77,2015-08-13
2014-08-18,USD,CALL,FB,74.589996,430,77,2015-02-14
2014-08-18,USD,CALL,BA,124.980003,960,126,2014-11-16
2014-08-18,USD,PUT,BA,124.980003,600,126,2015-08-13
2014-08-18,USD,PUT,XRX,35.546772,700,35,2015-02-14
2014-08-18,USD,CALL,BA,124.980003,320,129,2015-02-14
2014-08-19,USD,PUT,FB,75.290001,370,72,2015-08-14
2014-08-19,USD,PUT,BA,125.58000200000001,850,120,2015-08-14
2014-08-19,USD,PUT,FB,75.290001,650,73,2015-08-14
2014-08-19,USD,PUT,MSFT,45.330002,700,47,2015-08-14
2014-08-20,USD,PUT,CHK,26.33,340,25,2014-11-18
2014-08-20,USD,PUT,XRX,35.678523999999996,720,36,2015-02-16
2014-08-20,USD,PUT,BA,127.349998,380,132,2014-11-18
2014-08-22,USD,PUT,FB,74.57,70,75,2015-08-17
2014-08-22,USD,CALL,XRX,35.810276,940,35,2015-08-17
2014-08-22,USD,PUT,BA,127.459999,650,131,2015-02-18
2014-08-22,USD,PUT,BA,127.459999,640,130,2015-02-18
2014-08-22,USD,PUT,AMZN,331.589996,910,343,2015-08-17
2014-08-22,USD,PUT,AMZN,331.589996,790,324,2014-11-20
2014-08-22,USD,PUT,AAPL,101.32,980,100,2015-08-17
2014-08-25,USD,PUT,AAPL,101.540001,400,102,2015-08-20
2014-08-25,USD,PUT,MSFT,45.169998,100,43,2015-08-20
2014-08-25,USD,PUT,MSFT,45.169998,750,44,2015-08-20
2014-08-25,USD,CALL,CHK,26.74,950,28,2015-08-20
2014-08-25,USD,PUT,AAPL,101.540001,480,101,2014-11-23
2014-08-25,USD,CALL,FB,75.019997,640,77,2014-11-23
2014-08-25,USD,CALL,CHK,26.74,890,26,2015-02-21
2014-08-26,USD,PUT,BA,128.600006,350,134,2015-02-22
2014-08-26,USD,PUT,FB,75.959999,30,73,2015-02-22
2014-08-26,USD,PUT,CHK,26.459999,950,27,2015-08-21
2014-08-26,USD,PUT,XRX,36.02108,620,34,2015-02-22
2014-08-26,USD,CALL,XRX,36.02108,190,36,2015-08-21
2014-08-26,USD,PUT,AMZN,341.829987,820,352,2015-08-21
2014-08-26,USD,CALL,CHK,26.459999,340,25,2015-02-22
2014-08-27,USD,PUT,AAPL,102.129997,930,97,2015-02-23
2014-08-27,USD,CALL,MSFT,44.869999,820,44,2015-02-23
2014-08-27,USD,PUT,AMZN,343.179993,400,339,2015-02-23
2014-08-27,USD,PUT,MSFT,44.869999,590,45,2015-02-23
2014-08-27,USD,PUT,BA,128.199997,680,125,2015-08-22
2014-08-28,USD,CALL,MSFT,44.880001,770,46,2015-02-24
2014-08-28,USD,CALL,XRX,36.258236,960,37,2014-11-26
2014-08-28,USD,CALL,BA,127.110001,190,125,2015-02-24
2014-08-29,USD,CALL,MSFT,45.43,400,43,2015-02-25
2014-08-29,USD,CALL,MSFT,45.43,310,46,2014-11-27
2014-08-29,USD,CALL,AMZN,339.040009,620,353,2014-11-27
2014-08-29,USD,PUT,XRX,36.389988,950,36,2015-08-24
2014-08-29,USD,PUT,AAPL,102.5,380,98,2015-08-24
2014-09-02,USD,CALL,BA,125.480003,230,131,2015-03-01
2014-09-02,USD,PUT,BA,125.480003,510,120,2015-08-28
2014-09-02,USD,PUT,FB,76.68,410,75,2014-12-01
2014-09-04,USD,PUT,XRX,35.889328000000006,850,36,2014-12-03
2014-09-05,USD,PUT,FB,77.260002,470,74,2014-12-04
2014-09-08,USD,CALL,AAPL,98.360001,670,98,2015-03-07
2014-09-08,USD,CALL,XRX,35.283268,460,34,2014-12-07
2014-09-08,USD,CALL,XRX,35.283268,390,36,2014-12-07
2014-09-08,USD,PUT,BA,127.980003,280,128,2015-09-03
2014-09-09,USD,PUT,CHK,25.59,540,25,2014-12-08
2014-09-09,USD,PUT,CHK,25.59,460,26,2014-12-08
2014-09-09,USD,CALL,BA,128.21000700000002,540,128,2014-12-08
2014-09-09,USD,CALL,AMZN,329.75,230,314,2014-12-08
2014-09-09,USD,PUT,CHK,25.59,240,25,2015-03-08
2014-09-09,USD,PUT,XRX,35.494071999999996,690,35,2015-09-04
2014-09-10,USD,CALL,BA,128.220001,170,124,2015-03-09
2014-09-10,USD,CALL,AMZN,331.329987,470,322,2015-09-05
2014-09-10,USD,PUT,AMZN,331.329987,410,346,2015-09-05
2014-09-10,USD,CALL,FB,77.43,130,75,2015-09-05
2014-09-10,USD,CALL,BA,128.220001,230,133,2015-03-09
2014-09-10,USD,CALL,BA,128.220001,540,123,2015-09-05
2014-09-10,USD,PUT,XRX,35.91568,680,36,2015-09-05
2014-09-10,USD,PUT,BA,128.220001,680,121,2015-03-09
2014-09-11,USD,PUT,MSFT,47.0,340,48,2015-09-06
2014-09-11,USD,PUT,XRX,35.836628000000005,380,36,2015-03-10
2014-09-11,USD,PUT,FB,77.91999799999999,520,74,2015-03-10
2014-09-11,USD,PUT,MSFT,47.0,430,49,2015-09-06
2014-09-11,USD,CALL,AAPL,101.43,520,103,2015-03-10
2014-09-11,USD,CALL,XRX,35.836628000000005,130,36,2015-09-06
2014-09-11,USD,PUT,AMZN,330.519989,770,342,2015-09-06
2014-09-12,USD,CALL,FB,77.480003,310,75,2015-09-07
2014-09-12,USD,CALL,AMZN,331.190002,870,318,2014-12-11
2014-09-12,USD,PUT,MSFT,46.700001,440,45,2015-09-07
2014-09-12,USD,PUT,CHK,24.91,80,24,2015-09-07
2014-09-16,USD,CALL,MSFT,46.759997999999996,800,46,2015-09-11
2014-09-16,USD,PUT,CHK,25.360001,900,25,2015-09-11
2014-09-17,USD,PUT,XRX,36.627140000000004,370,35,2015-09-12
2014-09-17,USD,PUT,BA,127.760002,660,121,2015-09-12
2014-09-17,USD,PUT,MSFT,46.52,670,45,2015-03-16
2014-09-18,USD,PUT,FB,77.0,810,78,2014-12-17
2014-09-19,USD,PUT,XRX,36.837944,250,35,2015-09-14
2014-09-19,USD,PUT,XRX,36.837944,60,35,2014-12-18
2014-09-19,USD,PUT,XRX,36.837944,690,38,2014-12-18
2014-09-22,USD,PUT,AAPL,101.059998,740,104,2014-12-21
2014-09-22,USD,PUT,AMZN,324.5,630,313,2015-09-17
2014-09-22,USD,CALL,MSFT,47.060001,880,45,2015-09-17
2014-09-22,USD,PUT,XRX,35.968379999999996,240,34,2015-09-17
2014-09-22,USD,PUT,MSFT,47.060001,840,46,2015-03-21
2014-09-22,USD,PUT,CHK,24.309998999999998,340,24,2014-12-21
2014-09-22,USD,CALL,AMZN,324.5,560,327,2014-12-21
2014-09-23,USD,PUT,BA,127.379997,100,130,2015-09-18
2014-09-23,USD,PUT,MSFT,46.560001,590,48,2015-09-18
2014-09-24,USD,CALL,XRX,35.783928,260,35,2015-09-19
2014-09-24,USD,PUT,XRX,35.783928,710,37,2015-03-23
2014-09-24,USD,PUT,AMZN,328.209991,840,344,2015-09-19
2014-09-24,USD,CALL,MSFT,47.080002,630,44,2015-09-19
2014-09-24,USD,PUT,AAPL,101.75,180,104,2014-12-23
2014-09-26,USD,CALL,CHK,23.5,360,22,2014-12-25
2014-09-26,USD,PUT,AMZN,323.209991,440,324,2015-09-21
2014-09-26,USD,CALL,XRX,34.80896,310,33,2015-03-25
2014-09-26,USD,CALL,AAPL,100.75,10,98,2015-03-25
2014-09-30,USD,CALL,AAPL,100.75,980,102,2014-12-29
2014-09-30,USD,PUT,FB,79.040001,650,80,2015-09-25
2014-09-30,USD,PUT,AAPL,100.75,250,102,2014-12-29
2014-09-30,USD,PUT,CHK,22.99,330,23,2015-03-29
2014-09-30,USD,PUT,BA,127.379997,40,129,2015-09-25
2014-10-01,USD,CALL,XRX,34.466404,210,35,2015-03-30
2014-10-01,USD,PUT,BA,124.66999799999999,860,124,2014-12-30
2014-10-01,USD,CALL,XRX,34.466404,400,33,2015-03-30
2014-10-01,USD,PUT,FB,76.550003,400,77,2015-03-30
2014-10-02,USD,CALL,CHK,22.23,640,21,2014-12-31
2014-10-02,USD,CALL,AMZN,318.410004,910,330,2015-09-27
2014-10-02,USD,PUT,MSFT,45.759997999999996,520,47,2015-09-27
2014-10-02,USD,CALL,XRX,34.2029,340,34,2014-12-31
2014-10-02,USD,CALL,BA,124.16999799999999,560,121,2015-03-31
2014-10-03,USD,PUT,CHK,21.75,100,20,2015-04-01
2014-10-03,USD,CALL,FB,77.440002,960,73,2015-04-01
2014-10-03,USD,CALL,MSFT,46.09,690,46,2015-09-28
2014-10-03,USD,CALL,BA,126.360001,410,132,2015-04-01
2014-10-03,USD,PUT,AAPL,99.620003,830,97,2015-04-01
2014-10-06,USD,CALL,BA,126.260002,70,126,2015-04-04
2014-10-10,USD,PUT,MSFT,44.029999,940,44,2015-10-05
2014-10-10,USD,PUT,MSFT,44.029999,470,43,2015-04-08
2014-10-10,USD,PUT,CHK,18.969998999999998,930,18,2015-10-05
2014-10-10,USD,PUT,XRX,33.043479999999995,190,34,2015-01-08
2014-10-10,USD,CALL,XRX,33.043479999999995,650,33,2015-10-05
2014-10-10,USD,CALL,AAPL,100.730003,350,102,2015-10-05
2014-10-14,USD,CALL,MSFT,43.73,220,42,2015-01-12
2014-10-14,USD,PUT,CHK,17.49,50,17,2015-01-12
2014-10-14,USD,PUT,AAPL,98.75,170,97,2015-01-12
2014-10-14,USD,PUT,MSFT,43.73,0,44,2015-01-12
2014-10-14,USD,CALL,MSFT,43.73,360,44,2015-10-09
2014-10-15,USD,PUT,BA,120.190002,680,116,2015-04-13
2014-10-15,USD,CALL,AAPL,97.540001,10,97,2015-04-13
2014-10-15,USD,PUT,BA,120.190002,360,118,2015-10-10
2014-10-15,USD,CALL,CHK,17.77,230,17,2015-10-10
2014-10-15,USD,PUT,CHK,17.77,250,18,2015-10-10
2014-10-15,USD,CALL,XRX,33.491436,80,34,2015-10-10
